A,B,C,D,E,F
2.394791126,95.71038818,3021.984,0.442507893,,90.27009583
2.362361193,99.44264221,3022.136,0.420151115,,88.42662811
2.331167698,95.27684021,3022.288,0.39631781,,88.15400696
2.384548187,93.62190247,3022.44,0.363081127,,87.70378876
2.381133795,93.92237854,3022.592,0.405368865,,87.73648834
2.405122519,98.54503632,3022.744,0.425486535,,89.32654572
2.290626526,100.1827316,3022.896,0.464983732,,88.9855423
2.316785574,105.6609345,3023.048,0.43521443,,88.92503357
2.296097517,104.8105164,3023.2,0.386812389,,87.6354599
2.383708239,103.5073471,3023.352,0.364890963,,84.88372803
2.399750948,96.9438858,3023.504,0.359644085,,85.65196228
2.416983843,96.091362,3023.656,0.365807444,,87.77361298
2.35934329,94.06816864,3023.808,0.360756636,,89.23205566
2.322547436,90.19288635,3023.96,0.346638531,,88.79518127
2.345888853,83.45858765,3024.112,0.323379844,,85.21490479
2.394934177,81.07849121,3024.264,0.315837503,,83.88941193
2.487199783,83.2572403,3024.416,0.306399405,,84.29057312
2.506779909,91.99861145,3024.568,0.32550627,,83.39413452
2.500598431,93.66847229,3024.72,0.341595322,,83.23436737
2.474856377,95.18907929,3024.872,0.334234566,,82.92990112
2.483432293,96.23052216,3025.024,0.3482683,,85.3241272
2.402150631,97.22746277,3025.176,0.350057453,,85.16705322
2.403443813,94.51753998,3025.328,0.368809134,,87.58470154
2.354501963,86.5686264,3025.48,0.366139114,,88.79185486
2.408174276,85.98277283,3025.632,0.369695753,,87.68457794
2.371682406,86.84789276,3025.784,0.380229533,,90.12737274
2.390111208,84.90797424,3025.936,0.390139729,,88.78766632
2.394309521,87.6117096,3026.088,0.386691213,,87.87996674
2.431297302,82.88906097,3026.24,0.359095514,,87.05667877
2.411098957,88.84849548,3026.392,0.346793741,,86.34735107
2.429058552,83.9981308,3026.544,0.348285019,,87.87794495
2.417729616,85.8687439,3026.696,0.346910655,,86.65879059
2.471429348,94.33563232,3026.848,0.352730751,,86.99175263
2.502699614,96.86540222,3027,0.341400147,,86.66105652
2.507573605,101.1910477,3027.152,0.329054773,,86.36716461
2.404839754,94.77690888,3027.304,0.320308447,,85.3380661
2.359843731,95.78404999,3027.456,0.311589062,,85.77338409
2.32132721,94.58764648,3027.608,0.316093534,,86.44618225
2.347035885,90.67607117,3027.76,0.339441687,,85.94863892
2.375293016,89.52833557,3027.912,0.354255915,,86.67388153
2.375524044,90.24901581,3028.064,0.359808713,,84.1338501
2.366539002,91.18375397,3028.216,0.340542734,,85.94158173
2.353507757,92.11838532,3028.368,0.357947409,,82.61063385
2.36497283,91.1248703,3028.52,0.359242618,,85.5705719
2.368824482,94.09026337,3028.672,0.350521117,,86.50427246
2.360828638,88.54929352,3028.824,0.340402156,,84.87503052
2.399138451,87.28771973,3028.976,0.326842576,,82.81076813
2.41449666,87.35582733,3029.128,0.32512331,,80.71671295
2.411102772,86.76811981,3029.28,0.311183661,,79.68265533
2.436473608,86.05098724,3029.432,0.316852599,,79.06261444
2.4446702,91.07332611,3029.584,0.340452611,,79.99890137
2.477987051,93.00298309,3029.736,0.36024937,,80.98056793
2.463223219,94.85496521,3029.888,0.361632526,,83.2652359
2.488184929,92.79701233,3030.04,0.34874472,,86.07420349
2.481164217,96.51041412,3030.192,0.351424068,,86.09779358
2.434988976,98.35544586,3030.344,0.33318007,,87.6502533
2.461111069,94.90998077,3030.496,0.350418359,,84.87012482
2.496034145,93.15024567,3030.648,0.344575256,,86.44678497
2.49717021,92.98866272,3030.8,0.353105396,,85.37438965
2.413293123,92.43966675,3030.952,0.322409898,,86.28382874
2.354851246,93.83589172,3031.104,0.326437146,,87.14508057
2.325120449,87.85767365,3031.256,0.318000019,,87.92102051
2.355042458,83.64813232,3031.408,0.35054633,,87.1517334
2.361691237,84.86021423,3031.56,0.357291162,,87.90022278
2.395779371,88.36953735,3031.712,0.384724081,,85.1601181
2.423010349,92.17343903,3031.864,0.357617438,,84.23168182
2.457280874,91.74150085,3032.016,0.340169877,,84.63269806
2.49898839,93.97180939,3032.168,0.33630985,,84.30088806
2.498538733,94.87236023,3032.32,0.334396035,,85.60643005
2.471405506,93.95130158,3032.472,0.325479209,,85.4023056
2.443322897,92.80245972,3032.624,0.338619411,,85.69730377
2.432871819,97.02405548,3032.776,0.358096749,,86.60617828
2.434645653,103.0820694,3032.928,0.37987116,,84.98925018
2.459861755,107.3076019,3033.08,0.369155496,,84.79942322
2.445613146,103.5170441,3033.232,0.354145348,,86.78289032
2.410713911,95.99693298,3033.384,0.35790962,,86.10215759
2.363244295,91.0098877,3033.536,0.363597572,,83.95654297
2.354593992,90.59029388,3033.688,0.358711898,,88.23964691
2.383898258,92.47225952,3033.84,0.346489906,,86.24385071
2.383670569,93.57239533,3033.992,0.345131666,,86.37062836
2.380899906,95.84257507,3034.144,0.384736031,,87.0491333
2.354237318,94.6063385,3034.296,0.402529508,,86.90238953
2.364872456,95.13223267,3034.448,0.405432254,,86.68854523
2.374034882,93.24230957,3034.6,0.38630861,,89.64175415
2.351515293,90.81180573,3034.752,0.374722868,,91.21900177
2.343699932,96.08480072,3034.904,0.39346382,,87.1780777
2.356797695,98.99273682,3035.056,0.409851253,,88.01702118
2.397580862,103.7641144,3035.208,0.402193546,,88.32562256
2.447701931,99.9960556,3035.36,0.4041695,,88.65394592
2.489687204,101.9442596,3035.512,0.401561648,,89.89315796
2.505721808,100.6991806,3035.664,0.405621797,,88.58320618
2.499243736,102.0810471,3035.816,0.373109132,,88.63883209
2.516003132,102.8008041,3035.968,0.350412011,,89.42640686
2.49505496,105.793457,3036.12,0.348080903,,88.00199127
2.488595724,107.7965164,3036.272,0.362416536,,87.05133057
2.46346283,106.7286835,3036.424,0.355016053,,86.34265137
2.492397785,108.522377,3036.576,0.354626089,,87.53055573
2.492402554,105.2300186,3036.728,0.341718584,,88.48266602
2.509963989,104.3643646,3036.88,0.349513859,,88.96030426
2.513961554,98.91833496,3037.032,0.331781298,,86.59674072
2.532438278,99.61486816,3037.184,0.336102009,,83.98509979
2.520327568,97.4355011,3037.336,0.341447234,,84.32276917
2.526796341,97.97481537,3037.488,0.360188037,,86.072052
2.508580208,97.06394196,3037.64,0.371277452,,87.8353653
2.473529339,101.1490936,3037.792,0.384800404,,87.6764679
2.43030858,103.1631393,3037.944,0.405735493,,88.23325348
2.403809309,101.9128571,3038.096,0.404149622,,89.87210083
2.379582405,95.98989868,3038.248,0.387923807,,87.13834381
2.383183003,92.18942261,3038.4,0.359163642,,87.51691437
2.412718296,91.60527039,3038.552,0.346957713,,87.99210358
2.461106777,94.94987488,3038.704,0.361545563,,87.77935028
2.495738506,95.90615082,3038.856,0.381934315,,89.37358093
2.501263857,94.52664948,3039.008,0.41064024,,90.35388947
2.53550148,92.73690033,3039.16,0.399034709,,89.02857208
2.53826499,95.81768799,3039.312,0.387528598,,88.28190613
2.546899557,104.7649994,3039.464,0.36602217,,87.56797028
2.548180103,107.8551178,3039.616,0.375591517,,88.66168976
2.546226025,103.4396515,3039.768,0.379268646,,88.04821014
2.53137207,97.43048096,3039.92,0.368533284,,88.457901
2.52853632,94.4908905,3040.072,0.347381115,,86.69436646
2.495425701,98.95500183,3040.224,0.331978977,,85.77898407
2.433280945,99.07523346,3040.376,0.334341079,,84.86605835
2.380943775,98.68457794,3040.528,0.346632004,,86.01114655
2.362673283,97.12236786,3040.68,0.362937987,,88.31497192
2.386503696,96.2014389,3040.832,0.365361333,,88.92772675
2.384099007,95.59050751,3040.984,0.36143887,,89.84432983
2.406208277,92.78932953,3041.136,0.380033046,,87.94194031
2.418829441,92.5925293,3041.288,0.391418636,,88.55741882
2.449410915,93.32924652,3041.44,0.401173145,,88.06124878
2.40583849,93.84835815,3041.592,0.377162606,,89.18508911
2.349478722,94.9111023,3041.744,0.398576409,,89.12281799
2.2950387,94.78800201,3041.896,0.410371363,,90.92360687
2.324294329,93.85337067,3042.048,0.394948125,,90.89369965
2.38526082,92.4916687,3042.2,0.366330773,,89.88007355
2.38783288,93.88433075,3042.352,0.378314078,,90.03257752
2.370460749,97.1269989,3042.504,0.427024782,,91.64265442
2.334083319,99.1421814,3042.656,0.467369407,,93.31793976
2.347833872,95.3132782,3042.808,0.446299911,,92.43087769
2.356096983,98.37294769,3042.96,0.40256083,,90.60449219
2.367830515,100.268074,3043.112,0.370434135,,91.23924255
2.398618221,102.5396271,3043.264,0.37425983,,87.25613403
2.374895811,98.82553864,3043.416,0.399602532,,87.85555267
2.339854717,95.21207428,3043.568,0.414374113,,89.35043335
2.278448105,95.95930481,3043.72,0.40933007,,87.360466
2.308322191,96.49815369,3043.872,0.398274958,,88.42843628
2.365040541,94.44261169,3044.024,0.38958779,,87.2583313
2.438573837,86.90400696,3044.176,0.381902963,,87.14070129
2.50384593,82.43125153,3044.328,0.371754229,,86.77536774
2.522150993,84.98497772,3044.48,0.361857265,,85.77416229
2.495874882,88.17256165,3044.632,0.358399987,,84.39308167
2.459894657,88.88157654,3044.784,0.34537366,,85.01121521
2.45933342,87.34656525,3044.936,0.337339431,,85.96308136
2.454484224,91.46800232,3045.088,0.32969293,,87.5231781
2.435257912,92.85189056,3045.24,0.343569607,,89.59378052
2.386667252,90.46720123,3045.392,0.365833521,,90.72519684
2.359908342,88.04912567,3045.544,0.368895888,,90.46797943
2.322652578,90.54084778,3045.696,0.375408173,,90.89603424
2.331484318,97.15218353,3045.848,0.387007505,,91.49047089
2.379640341,98.44591522,3046,0.399799973,,89.39183807
2.458646536,93.32669067,3046.152,0.389675379,,88.44691467
2.500944138,90.05605316,3046.304,0.356308699,,87.38774109
2.496484757,92.50627136,3046.456,0.338157654,,87.07886505
2.477570534,99.31511688,3046.608,0.352976054,,88.03979492
2.495175123,100.5940628,3046.76,0.368007541,,89.22969055
2.540187836,98.98439026,3046.912,0.352199495,,87.48088837
2.586368322,98.42261505,3047.064,0.330519915,,87.83511353
2.599482536,99.00872803,3047.216,0.323931783,,87.34501648
2.601551533,98.91027832,3047.368,0.323700011,,87.66274262
2.573723316,96.79131317,3047.52,0.339791477,,87.96376801
2.533984423,92.33655548,3047.672,0.356851548,,86.85377502
2.532251597,87.78084564,3047.824,0.364027113,,87.45859528
2.529116154,85.8396759,3047.976,0.348985672,,86.41143036
2.529459477,83.17327118,3048.128,0.341440797,,87.89601135
2.525128126,81.95711517,3048.28,0.358154565,,85.71154022
2.529655218,82.62879181,3048.432,0.357935965,,87.77820587
2.508942127,88.93713379,3048.584,0.331557632,,87.73055267
2.457562685,94.14225006,3048.736,0.311978668,,86.40210724
2.427601814,91.8820343,3048.888,0.328613609,,87.97850037
2.445599079,85.83460999,3049.04,0.351855516,,89.42059326
2.492289543,83.19553375,3049.192,0.361817896,,86.51128388
2.53905201,88.87530518,3049.344,0.352548987,,87.96374512
2.564461708,98.71420288,3049.496,0.352470726,,87.29810333
2.554794788,104.5640183,3049.648,0.362341344,,85.54814911
2.53151083,103.4848938,3049.8,0.363718331,,88.01320648
2.518487454,98.4623642,3049.952,0.358177692,,87.84127808
2.534778118,94.7363739,3050.104,0.34005031,,88.15427399
2.559190989,96.94152832,3050.256,0.345500648,,88.19608307
2.563709974,101.936882,3050.408,0.358437926,,88.4054184
2.553823233,105.7340851,3050.56,0.361852676,,88.3052063
2.542413235,104.7847748,3050.712,0.362268299,,87.96089172
2.535993576,103.6084442,3050.864,0.366870225,,87.72071838
2.529880047,103.3200836,3051.016,0.380881041,,88.28224182
2.542392731,101.5423966,3051.168,0.370146781,,87.77326202
2.553817511,98.85656738,3051.32,0.360581636,,87.28070068
2.534368992,96.86925507,3051.472,0.364395052,,87.87145233
2.492624283,95.58043671,3051.624,0.369469225,,86.97671509
2.416005135,95.12909699,3051.776,0.371920735,,87.38385773
2.353131771,96.72863007,3051.928,0.36858511,,87.21908569
2.313435078,97.66519928,3052.08,0.383191764,,88.34714508
2.337823868,95.85009766,3052.232,0.381515235,,89.5515213
2.411422968,89.05757904,3052.384,0.363958061,,88.15908051
2.490017891,82.47187805,3052.536,0.349075377,,88.2220993
2.531488657,79.86870575,3052.688,0.343582928,,89.07081604
2.504076242,82.1243515,3052.84,0.353153586,,88.47245026
2.480997086,88.85200501,3052.992,0.366048485,,89.24380493
2.458761931,91.92942047,3053.144,0.37107563,,89.84851837
2.452381611,94.84645081,3053.296,0.369027823,,89.34056091
2.46122098,98.61747742,3053.448,0.359168798,,88.2290802
2.455871344,102.6291657,3053.6,0.350914359,,87.63109589
2.472700119,101.075119,3053.752,0.341706902,,87.12727356
2.48091197,96.34515381,3053.904,0.329294086,,88.02679443
2.470955372,93.24539185,3054.056,0.319307029,,87.72259522
2.408157587,92.74504089,3054.208,0.321215272,,87.5869751
2.341157436,92.51361084,3054.36,0.343777627,,86.91490173
2.318123817,91.09859467,3054.512,0.357784241,,87.72875977
2.348495245,91.46916199,3054.664,0.361872613,,87.98678589
2.381668329,88.35482788,3054.816,0.358828634,,88.06129456
2.37809515,85.07566071,3054.968,0.34920916,,87.72883606
2.350026608,85.07393646,3055.12,0.349202633,,88.50321198
2.328459501,90.63407135,3055.272,0.340001404,,87.76674652
2.373778105,92.41280365,3055.424,0.338147551,,86.84597015
2.423736572,90.92518616,3055.576,0.336713016,,88.53079224
2.4426229,88.55400848,3055.728,0.357884884,,87.93987274
2.444750309,90.68984985,3055.88,0.378033221,,87.73679352
2.429520845,89.62874603,3056.032,0.374121457,,88.23152924
2.457865238,90.17575836,3056.184,0.344881535,,87.64935303
2.484261036,89.38710785,3056.336,0.341057241,,88.48597717
2.525230646,87.93741608,3056.488,0.357354343,,88.38710785
2.546430111,86.32008362,3056.64,0.375576913,,88.84989929
2.541987896,91.60813904,3056.792,0.361745328,,87.61811829
2.538252354,97.9338913,3056.944,0.347721934,,87.39894104
2.526984215,102.3417511,3057.096,0.337171137,,87.00174713
2.529638052,100.2616348,3057.248,0.352461517,,87.58782196
2.529747248,97.54208374,3057.4,0.364334256,,88.8841629
2.542393684,93.1732254,3057.552,0.360308051,,88.47672272
2.536590576,90.34056091,3057.704,0.3345204,,87.3412323
2.482228279,89.27591705,3057.856,0.313537389,,86.71704865
2.344569683,87.20930481,3058.008,0.315716326,,84.99185181
2.187472105,84.80151367,3058.16,0.354833603,,87.43351746
2.115037203,83.87435913,3058.312,0.382364333,,89.52953339
2.134265184,84.16417694,3058.464,0.398119181,,88.16120148
2.242445707,84.64371491,3058.616,0.382074803,,86.85064697
2.377291203,88.28630066,3058.768,0.372099996,,86.28380585
2.462277651,89.64990234,3058.92,0.367693245,,86.39344788
2.485652447,94.56446075,3059.072,0.363111198,,86.28672028
2.498762369,93.54491425,3059.224,0.361127198,,85.31324768
2.487026453,92.38771057,3059.376,0.343816608,,86.22844696
2.465459585,88.45845032,3059.528,0.360439032,,87.38163757
2.432058811,82.79476166,3059.68,0.381526858,,88.39028168
2.447785854,81.94775391,3059.832,0.389805526,,87.33532715
2.458028555,81.68478394,3059.984,0.381242603,,88.05938721
2.469950438,84.52351379,3060.136,0.355617523,,88.39307404
2.476330996,85.47412872,3060.288,0.34194842,,85.17918396
2.480795622,86.88540649,3060.44,0.334903002,,84.41388702
2.473280191,88.23616791,3060.592,0.351047665,,84.86795044
2.45868659,87.51519775,3060.744,0.382263929,,86.89233398
2.4066751,85.31342316,3060.896,0.398649246,,89.45297241
2.372854948,84.59365082,3061.048,0.388769776,,90.29294586
2.374107122,88.2099762,3061.2,0.35250327,,89.38024902
2.364918709,88.70845032,3061.352,0.329949915,,88.4658432
2.33907795,87.2015686,3061.504,0.327471942,,87.88240051
2.29750371,82.39196014,3061.656,0.336049587,,86.58751679
2.318399906,79.98062134,3061.808,0.34806335,,87.15136719
2.322796822,75.30453491,3061.96,0.357559979,,88.25917816
2.336171866,74.91616058,3062.112,0.397168994,,89.30243683
2.357432604,76.77442169,3062.264,0.412953347,,90.24596405
2.405905962,84.8602066,3062.416,0.402994961,,88.68004608
2.422626495,90.30310822,3062.568,0.357408047,,86.97602844
2.39578104,92.25891113,3062.72,0.337366998,,86.82585144
2.342061758,91.03161621,3062.872,0.357607096,,86.28634644
2.339214563,87.41492462,3063.024,0.365173101,,86.46263123
2.382842302,90.66920471,3063.176,0.357705504,,86.02477264
2.462842464,93.51195526,3063.328,0.349376708,,86.8138504
2.481579781,92.99629974,3063.48,0.367898732,,87.10003662
2.425841808,90.4160614,3063.632,0.386868149,,84.83315277
2.435045958,85.51744843,3063.784,0.394141972,,83.7869339
2.447075605,88.06863403,3063.936,0.373482764,,83.9597702
2.492047548,87.96973419,3064.088,0.347086102,,84.00372315
2.458664179,96.39224243,3064.24,0.33160606,,84.64668274
2.475638866,103.2528687,3064.392,0.350915313,,85.70743561
2.445697784,100.6150971,3064.544,0.354662091,,86.59352875
2.466629028,93.56848145,3064.696,0.350174457,,86.80966187
2.434943676,83.48964691,3064.848,0.328962416,,87.43110657
2.436175108,83.02603912,3065,0.346312493,,88.36855316
2.352751494,83.56663513,3065.152,0.351282448,,88.72718811
2.326152563,81.24707031,3065.304,0.38342908,,86.561203
2.32457757,82.37741089,3065.456,0.364140183,,84.43151093
2.375722885,81.62250519,3065.608,0.356968939,,85.73748016
2.407475948,84.38198853,3065.76,0.350928932,,86.53055573
2.410433292,87.07157898,3065.912,0.375807762,,87.04199219
2.412916899,87.68939209,3066.064,0.383669496,,86.76882172
2.455446005,90.32118225,3066.216,0.385271102,,85.45820618
2.502141237,88.97027588,3066.368,0.397993863,,84.98616028
2.526458025,89.94827271,3066.52,0.39483279,,84.32476044
2.496109009,88.92633057,3066.672,0.41842112,,84.75569153
2.477402687,87.87034607,3066.824,0.416500002,,86.30644226
2.470143557,92.1939621,3066.976,0.413165063,,86.82886505
2.490313768,90.65265656,3067.128,0.387659878,,86.35293579
2.487576008,95.63386536,3067.28,0.340515792,,86.4367218
2.505413532,89.44167328,3067.432,0.346146882,,83.81320953
2.477670193,88.25399017,3067.584,0.332980841,,80.1557312
2.435584068,84.89910126,3067.736,0.339788228,,79.73858643
